time_s,ECG1,ECG2,NIBP
0.0,-0.21490861564590336,-0.11150410188494944,91.67873829182061
0.01,0.038499960541590224,0.08991792588351717,90.84789614976765
0.02,-0.2241961236587414,-0.11840580441601962,90.5892593397071
0.03,0.03385620653517121,0.08120513829110233,90.76778740328872
0.04,-0.2287858805255509,-0.13230710596796239,91.23012931153858
0.05,0.025162667058037932,0.08756841012825924,91.7016265051003
0.06,-0.23693944860658894,-0.14155832425429052,92.01519502703214
0.07,0.024568698522333173,0.07777876114801785,92.25094362381299
0.08,-0.2375334171422937,-0.14679578645871966,92.44320461536243
0.09,0.019924944515914155,0.07195392000477423,92.6560649988636
0.1,-0.2490888050187317,-0.1519843004182476,92.89181359564446
0.11,0.013553282041990388,0.06847859461678853,93.03829816063453
0.12,-0.25837631303156977,-0.16358503445983363,92.94674530751574
0.13,0.009503496571276129,0.07371605682121767,92.63317678558391
0.14,-0.2543265275608555,-0.16706035984781933,92.12734727210264
0.15,0.015875159045199896,0.07484186645394543,91.64440597190107
0.16,-0.25492049609656026,-0.16529822303137587,91.12713235177993
0.17,0.004859742564857111,0.07082811037204646,90.62359165962664
0.18,-0.25837631303156977,-0.1618228976433902,90.16124975137679
0.19,0.00890952803557137,0.0823798961687313,89.68975255781505
0.2,-0.25837631303156977,-0.17224887380734727,89.20681125761348
0.21,0.004265774029152353,0.0760166243315744,88.73531406405175
0.22,-0.2879667455375886,-0.18326222891011884,88.30959329704942
0.23,-0.005021733983685682,0.08756841012825924,87.97313656183789
0.24,-0.2774913004533411,-0.15722176262267673,87.55657108014744
0.25,0.032668269463761695,0.13157288229444428,87.062185673306
0.26,-0.19924944515914156,-0.13578243135594809,86.64790901294351
0.27,0.04314371454800924,0.10611979494581668,86.32060756304386
0.28,-0.252004650557646,-0.1704867369909038,86.04137136103158
0.29,0.003671805493447595,0.06794016392287525,85.8147780495626
0.3,-0.2983881934822266,-0.21796653454507456,85.61336177270128
0.31,-0.014255244856914193,0.06735278498406076,85.46687720771122
0.32,-0.2856448685343791,-0.19946409797241832,85.24257271757021
0.33,-0.010799427921904692,0.0661780271064318,84.96104769422995
0.34,-0.29082859393689336,-0.20871531625874645,84.74818731072878
0.35,-0.01603715046402847,0.07024073143323198,84.59254746042686
0.36,-0.2995221334140266,-0.2202671020554313,84.45750700207665
0.37,-0.0038337969122761656,0.08179251722991682,84.2881342238069
0.38,-0.29606631647901716,-0.21277802058554662,84.10960616022528
0.39,-0.08499149774538993,0.20739371364641385,83.9951650938268
0.4,-0.06706444739502813,-0.0640243043307787,83.83952524352488
0.41,1.1674181583578973,-0.2810608222227303,83.60377664674401
0.42,0.6867356215539193,-0.9378973205520265,83.41151565519456
0.43,0.33478226557904545,-0.4610435187244683,83.1986552716934
0.44,-0.24736089655122698,-0.42629026484461136,82.95146256827269
0.45,-0.01603715046402847,0.07542924539275991,82.76149039805121
0.46,-0.3233348719818265,-0.18962550074727574,82.61500583306116
0.47,-0.038607954820809275,0.13274764017207324,82.50285358799064
0.48,-0.34649964487431206,-0.1675987905417326,82.43418894815156
0.49,-0.04152380035972354,0.15590016001034415,82.29914848980135
0.5,-0.3470936134100168,-0.1681861694805471,82.07484399966035
0.51,-0.04730149429794255,0.16515137829667226,81.7841636910082
0.52,-0.3424498594035978,-0.15428486792860432,81.44770695579669
0.53,-0.04789546283364731,0.17498997552181486,81.15473782581658
0.54,-0.3337563199264645,-0.1386703778051193,80.93043333567556
0.55,-0.03342422941829502,0.19349241209447107,80.72672823748627
0.56,-0.32970653445575027,-0.12653121306961998,80.55964428054449
0.57,-0.036286077817599766,0.22300820376989888,80.3788273956349
0.58,-0.3337563199264645,-0.09990336784336339,80.18885522541343
0.59,-0.029914415343675997,0.26353735054809824,80.04237066042337
0.6,-0.31869111797540745,-0.05359832816682161,80.09959119362262
0.61,-0.010799427921904692,0.31561828312298246,80.89610101575602
0.62,-0.29493237654721716,0.012383905960005359,83.32225162340374
0.63,0.016469127580904654,0.39951557488365114,88.53389778719043
0.64,-0.27403548351833157,0.08468046367908803,96.3181791236149
0.65,0.058802885034771046,0.4851750034607633,104.07728342543169
0.66,-0.2241961236587414,0.1645639993578578,110.07628412603991
0.67,0.10167661388473268,0.5540451840367615,113.90548220773297
0.68,-0.177218612198456,0.21316960654475628,115.78002687534004
0.69,0.15097600234822758,0.5766103249362179,115.83724740853928
0.7,-0.14703421115673238,0.18247905699169953,114.00619034616363
0.71,0.14924809388072285,0.4845876245219488,110.37840854133188
0.72,-0.1882340286787988,0.032061100410290554,106.34779418277749
0.73,0.07154620998261858,0.3162056620617969,103.39292584836879
0.74,-0.29374443947580764,-0.13519505241713362,101.53898057271346
0.75,-0.0165771218601237,0.18482857274695746,100.44950162059995
0.76,-0.3592429698221596,-0.24400700083251667,99.60721537190715
0.77,-0.05658900231078059,0.12520961045728737,98.72144151798292
0.78,-0.3784119543835404,-0.2781728757735591,97.85626705601044
0.79,-0.06355463332040912,0.10323184849664546,97.23828529745866
0.8,-0.3749021403089214,-0.2920252290806007,97.06891251918891
0.81,-0.0589108793139901,0.10494503706818771,97.40536925440044
0.82,-0.3876994623963784,-0.28913728263142946,98.00275162100048
0.83,-0.05140527690826634,0.1147836342933303,98.67566509142354
0.84,-0.3737682003771214,-0.2880114729987017,99.18149460490481
0.85,-0.06009881638539961,0.11654577110977375,99.25931453005578
0.86,-0.38710549386067367,-0.2874240940598872,98.84503786969329
0.87,-0.06819838732682813,0.11943371755894497,97.9798634077208
0.88,-0.394665093406007,-0.2978500702238443,96.67752407210611
0.89,-0.07052026433003764,0.11943371755894497,95.21725606486154
0.9,-0.40103675587993076,-0.30651390957135793,93.62194759926676
0.91,-0.07921380380717091,0.10783298351735891,92.26238773045284
0.92,-0.39579903333780697,-0.31287718140851484,91.48647730027116
0.93,-0.06819838732682813,0.1084203624561734,91.30794923668954
0.94,-0.3992548502728165,-0.320953641817214,91.60091836666963
0.95,-0.07516401833645665,0.09740700735340184,92.15023548538234
0.96,-0.39579903333780697,-0.32560372508282864,92.59884446566437
0.97,-0.06933232725862812,0.11130830890534461,92.8139936704935
0.98,-0.400442787344226,-0.3284916715319999,92.90325770228432
0.99,-0.07343610986895191,0.09339325127150287,92.98107762743528
1.0,-0.40389860427923546,-0.3348549433691568,93.17333861898473
1.01,-0.07921380380717091,0.1055324160070022,93.4090872157656
1.02,-0.40276466434743546,-0.34586829847192835,93.5212394608361
1.03,-0.07397608126504714,0.10959512033380236,93.44113071435716
1.04,-0.4149140207595783,-0.3412182152063137,93.02685405399467
1.05,-0.07980777234287567,0.11130830890534461,92.40887229544289
1.06,-0.410864235288864,-0.3557068956970709,91.8366669634505
1.07,-0.08445152634929469,0.11537101323214478,91.33083744996924
1.08,-0.420151743301702,-0.35105681243145626,90.89138375499907
1.09,-0.0902292202875137,0.1055324160070022,90.41988656143735
1.1,-0.42592943723992105,-0.3672586814937558,89.93694526123578
1.11,-0.08326358927788517,0.118258959681316,89.49978038759359
1.12,-0.4294392513145401,-0.3591822210850566,89.01683908739201
1.13,-0.0867734033525042,0.11307044572178807,88.44463375539962
1.14,-0.4288452827788353,-0.3666713025549413,87.87013960207926
1.15,-0.09427900575822797,0.10724560457854443,87.35515480328611
1.16,-0.4328950682495496,-0.37420933226972714,86.9729216415152
1.17,-0.08909528035571371,0.11419625535451582,86.65706429825539
1.18,-0.4364048823241686,-0.3724961436981849,86.4007163095228
1.19,-0.09427900575822797,0.1118956878441591,86.18556710469366
1.2,-0.4445044532655971,-0.38233474092332753,85.9955949344722
1.21,-0.09487297429393272,0.11130830890534461,85.73695812441163
1.22,-0.4474202988045114,-0.39736185210799807,85.44398899443154
1.23,-0.10297254523536124,0.09975652310865978,85.1533086857794
1.24,-0.4566538096777399,-0.38115998304569854,84.95189240891807
1.25,-0.1215475612610373,0.1344608287436155,84.87178366243914
1.26,-0.46248550075556843,-0.38115998304569854,84.78251963064832
1.27,-0.09427900575822797,0.1442994259687581,84.62459095901843
1.28,-0.3795458943153404,-0.354532137819442,84.38884236223757
1.29,-0.06587651032361862,0.15183745568354398,84.0409415203862
1.3,-0.4277113428470353,-0.38693587594404094,83.69304067853481
1.31,-0.102432573839266,0.11307044572178807,83.48018029503365
1.32,-0.46826319469378747,-0.41415110010911205,83.32225162340374
1.33,-0.1192256842578278,0.09916914416984529,83.1986552716934
1.34,-0.47927861117413023,-0.4274650227222403,83.0407266000635
1.35,-0.12910716080637058,0.09916914416984529,82.76149039805121
1.36,-0.4862442421837588,-0.43960418745773966,82.43418894815156
1.37,-0.11863171572212304,0.10034390204747426,82.13206453285959
1.38,-0.484516333716254,-0.43324091562058276,81.85053950951932
1.39,-0.11458193025140878,0.11365782466060255,81.61479091273846
1.4,-0.47409488577161596,-0.42976559023259703,81.50263866766795
1.41,-0.18996193714630352,0.21086903903439955,81.39048642259745
1.42,-0.33780610539717876,-0.24806970515931684,81.23255775096754
1.43,0.9273468756539559,-0.23534316148500303,81.04258558074608
1.44,0.5759874882147867,-1.0727007870099503,80.85032458919663
1.45,0.2518426591388174,-0.48879717358345265,80.7175729521744
1.46,-0.419017803369902,-0.6786184673103332,80.63746420569547
1.47,-0.11630983871891354,0.11365782466060255,80.50242374734526
1.48,-0.5111909206833586,-0.41415110010911205,80.36738328899506
1.49,-0.14881611676384665,0.16921408262347243,80.22318754533298
1.5,-0.5251221827026157,-0.39506128459764134,80.09959119362262
1.51,-0.1563217191695704,0.1957929796048278,80.05381476706323
1.52,-0.5210184000922918,-0.38057260410688404,79.93021841535287
1.53,-0.14590027122493238,0.20509314613605714,79.6715816052923
1.54,-0.5204784286961966,-0.37132138582055596,79.33512487008078
1.55,-0.14762817969243713,0.21605755299392748,78.9872240282294
1.56,-0.5192904916247871,-0.35800746320742766,78.70569900488915
1.57,-0.14185048575421813,0.2386226938933839,78.51572683466767
1.58,-0.5065471666769396,-0.33891764769595695,78.30286645116651
1.59,-0.1336969176731801,0.26006202516011256,78.08771724633738
1.6,-0.49380384172909203,-0.31346456034732934,77.9435215026753
1.61,-0.11630983871891354,0.2941789518562538,77.81992515096493
1.62,-0.4775507027066255,-0.27063484605877325,77.95267678798717
1.63,-0.08385755781358993,0.37058716214703785,78.86362767651906
1.64,-0.4485542387363114,-0.20871531625874645,81.50263866766795
1.65,-0.06296066478470436,0.4417579102333927,87.19722613165621
1.66,-0.4218796517692068,-0.12653121306961998,95.57660101335276
1.67,-0.02181484440224748,0.5164039837077333,103.84153482865084
1.68,-0.3720402919096166,-0.0507103817176504,110.04195180612035
1.69,0.04195577747659973,0.6061261166116457,113.95125863429236
1.7,-0.337212136861474,0.0001957929796048278,115.79147098197988
1.71,0.0738680869858281,0.6229153646127596,115.66787463026952
1.72,-0.2856448685343791,-0.00788066742909432,113.5575813658816
1.73,0.09762682841401842,0.5551709936694893,109.52467818599924
1.74,-0.30648776442365516,-0.12824440164116221,105.17820648418505
1.75,0.030346392460552183,0.40010295382246563,102.10203061939397
1.76,-0.3952050648021022,-0.2920252290806007,100.20230891717924
1.77,-0.06009881638539961,0.260649404098927,99.02356593327491
1.78,-0.478738639778035,-0.4228149394566257,98.08057154615146
1.79,-0.11863171572212304,0.1795911105425283,97.01398080731764
1.8,-0.5088690436801491,-0.46158194941838154,95.92450185520413
1.81,-0.12851319227066582,0.1576133485818864,95.20581195822169
1.82,-0.5256621540987109,-0.4795459552971245,95.0478832865918
1.83,-0.12095359272533256,0.16921408262347243,95.39578412844317
1.84,-0.5158346746897776,-0.4870839850119104,96.02520999363479
1.85,-0.12851319227066582,0.16226343184750106,96.72101167733754
1.86,-0.5210184000922918,-0.48762241570582365,97.2726176173782
1.87,-0.1267852838031611,0.16862670368465796,97.57474203267019
1.88,-0.5181565516929871,-0.48184652280748125,97.49692210751921
1.89,-0.13429088620888485,0.1703398922562002,96.86749624232759
1.9,-0.5204784286961966,-0.48879717358345265,95.68875325842326
1.91,-0.13547882328029437,0.16338924148022882,94.12777711274803
1.92,-0.5181565516929871,-0.48184652280748125,92.42031640208273
1.93,-0.12791922373496106,0.16167605290868656,91.04931242662897
1.94,-0.5233402770955013,-0.4934472568490673,90.37639895620593
1.95,-0.13196900920567534,0.16280186254141432,90.35351074292623
1.96,-0.5192904916247871,-0.5072996101561088,90.74718801133699
1.97,-0.1348848547445896,0.15472540213271518,91.24157341817842
1.98,-0.5204784286961966,-0.5078869890949234,91.56658604675009
1.99,-0.12446340679995158,0.16338924148022882,91.76800232361141
2.0,-0.5169686146215776,-0.5160123977485237,91.96026331516086
2.01,-0.13083506927387534,0.14953688817318725,92.2280554105333
2.02,-0.5152407061540728,-0.51018755660528,92.5439127537931
2.03,-0.1203596241896278,0.15702596964307192,92.86892538236478
2.04,-0.5222063371637014,-0.5252636160348518,93.00396584071498
2.05,-0.1348848547445896,0.14606156278520155,92.84603716908508
2.06,-0.5210184000922918,-0.5322142668108232,92.42031640208273
2.07,-0.12446340679995158,0.1541380231939007,91.92593099524132
2.08,-0.5135127976865681,-0.5177255863200659,91.3857691618405
2.09,-0.11458193025140878,0.15472540213271518,90.87078436304735
2.1,-0.5013094441348158,-0.53451483432118,90.4542188813569
2.11,-0.10821026777748502,0.1639766204190433,90.06054161294612
2.12,-0.49380384172909203,-0.5235014792184084,89.57760031274455
2.13,-0.09951672830035174,0.16862670368465796,89.0397273006717
2.14,-0.4926159046576825,-0.5269768046063941,88.52245368055058
2.15,-0.09832879122894223,0.15991391609224312,88.0852888069084
2.16,-0.484516333716254,-0.529326320361652,87.69161153849764
2.17,-0.11749777579032304,0.1836538148693285,87.29793427008687
2.18,-0.5024973812062253,-0.5136628819932658,86.87221350308454
2.19,-0.103566513771066,0.1957929796048278,86.43275980811438
2.2,-0.46826319469378747,-0.4905593103998961,86.07341485962316
2.21,-0.024730689941161746,0.2091069022179561,85.84911036948215
2.22,-0.4601636237523589,-0.49516044542060955,85.71406991113194
2.23,-0.07343610986895191,0.2021562514419847,85.5355418475503
2.24,-0.479872579709835,-0.5304521299943797,85.32039264272117
2.25,-0.09832879122894223,0.1703398922562002,85.16475279241925
2.26,-0.4851103022519588,-0.533340076443551,84.96104769422995
2.27,-0.0867734033525042,0.17440259658300036,84.69325559885752
2.28,-0.48683821071946354,-0.5426402429747803,84.45750700207665
2.29,-0.0902292202875137,0.17264045976655693,84.27669011716705
2.3,-0.48278842524874926,-0.543766052607508,84.10960616022528
2.31,-0.08909528035571371,0.17264045976655693,83.92878927531568
2.32,-0.4821944567130445,-0.5443534315463225,83.73881710509421
2.33,-0.08326358927788517,0.18830389813494314,83.53511200690492
2.34,-0.5488809241308059,-0.40024979855716925,83.3336957300436
2.35,0.16312535876037038,0.3676992156978666,83.152878845134
2.36,0.7116823000535192,-0.8504757551584708,82.97435078155237
2.37,0.8548827142979755,-0.5397033482807079,82.73860218477151
2.38,-0.16965901265312272,-1.0755887334591216,82.55778529986192
2.39,-0.026458598408666496,-0.021781968981037094,82.43418894815156
2.4,-0.4705850716969969,-0.5408781061583369,82.27854909784963
2.41,-0.09546694282963748,0.21953287838191318,82.13206453285959
2.42,-0.5001755042030158,-0.495747824359424,82.04280050106877
2.43,-0.09892275976464698,0.24616072360816976,81.97413586122968
2.44,-0.4978536271998063,-0.4807207131747535,81.85053950951932
2.45,-0.10065066823215173,0.2617752137316548,81.73838726444882
2.46,-0.49202193612197775,-0.46970735807198194,81.5598592008672
2.47,-0.08445152634929469,0.28203978712075445,81.17762603909628
2.48,-0.4879721506512635,-0.45521867758122464,80.79539287732536
2.49,-0.07921380380717091,0.297066898305425,80.4909796407054
2.5,-0.4764167627748255,-0.43901680851892516,80.27811925720424
2.51,-0.06879235586253289,0.32139417602132486,80.16596701213373
2.52,-0.46712925476198747,-0.4158642886806543,80.07670298034292
2.53,-0.04908339990505683,0.3491478308803092,79.98743894855211
2.54,-0.4497421758077209,-0.3736219533309127,79.80662206364251
2.55,-0.03747401488900928,0.3972150073732944,79.72880213849155
2.56,-0.41669592636669256,-0.3111150445920714,80.09959119362262
2.57,-0.01371527346081896,0.4660851879492926,81.63767912601816
2.58,-0.38591755678926415,-0.23823110793417424,85.52409774091046
2.59,0.02575663559374269,0.5551709936694893,92.47524811395401
2.6,-0.34417776787110255,-0.15315905829587656,100.47238983387965
2.61,0.07095224144691382,0.6414178011854159,107.1443040049109
2.62,-0.3001161019497314,-0.07097495510675009,111.74941251678565
2.63,0.1353168318614658,0.6952119223318424,114.28771536950389
2.64,-0.23807338853838894,-0.046647677390850226,115.08422519163729
2.65,0.15097600234822758,0.6703462139220292,113.83910638922185
2.66,-0.2502767420901412,-0.15257167935706206,110.63704535139244
2.67,0.10804827635865644,0.5256552019940615,106.43705821456831
2.68,-0.33667216546537876,-0.30651390957135793,103.0999567183887
2.69,0.01700909897699989,0.36999978320822335,100.92099881416168
2.7,-0.41550798929528304,-0.4471422171725255,99.55228366003588
2.71,-0.04676152290184732,0.2716138109567974,98.54062463307334
2.72,-0.45147008427522567,-0.5032858540742099,97.49692210751921
2.73,-0.06647047885932338,0.23402155887267045,96.47381897391682
